# eta = 0.5, tau = 0, delta = 0.1
# N = 256, D = 100, S = 121
# q_min = 3.8147e-07, q_max = 40
# h_initial = 1e-09, v_therm = 2.5	D0 = 0.00625
# Prefactor m(q->0) c = 0.000248591
# m(q->0) results stored in memory kernel array m_kernel[0][]
#t	m[0]	m[1]	m[2]	m[3]	m[4]	m[5]	m[6]	m[7]	m[8]	m[9]	m[10]	m[11]	m[12]	m[13]	m[14]	m[15]	m[16]	m[17]	m[18]	m[19]	m[20]	m[21]	m[22]	m[23]	m[24]	m[25]	m[26]	m[27]	m[28]	m[29]	m[30]	m[31]	m[32]	m[33]	m[34]	m[35]	m[36]	m[37]	m[38]	m[39]	m[40]	m[41]	m[42]	m[43]	m[44]	m[45]	m[46]	m[47]	m[48]	m[49]	m[50]	m[51]	m[52]	m[53]	m[54]	m[55]	m[56]	m[57]	m[58]	m[59]	m[60]	m[61]	m[62]	m[63]	m[64]	m[65]	m[66]	m[67]	m[68]	m[69]	m[70]	m[71]	m[72]	m[73]	m[74]	m[75]	m[76]	m[77]	m[78]	m[79]	m[80]	m[81]	m[82]	m[83]	m[84]	m[85]	m[86]	m[87]	m[88]	m[89]	m[90]	m[91]	m[92]	m[93]	m[94]	m[95]	m[96]	m[97]	m[98]	m[99]	m[100]	m[101]	m[102]	m[103]	m[104]	m[105]	m[106]	m[107]	m[108]	m[109]	m[110]	m[111]	m[112]	m[113]	m[114]	m[115]	m[116]	m[117]	m[118]	m[119]	m[120]
3298.53	0.0198453	0.0162905	0.0162926	0.0162896	0.0162858	0.0162855	0.0162854	0.0162852	0.0162848	0.0162841	0.0162826	0.0162796	0.0162737	0.0162617	0.0162377	0.0161891	0.0160899	0.0158886	0.0154527	0.0145147	0.0126614	0.0107175	0.00435813	0.00255274	0.00176414	0.00136755	0.00115761	0.0010521	0.00101572	0.00103439	0.00111016	0.00125933	0.00152238	0.00199646	0.00292351	0.00495766	0.00989814	0.019141	0.0183784	0.0103559	0.00614183	0.00421482	0.0032645	0.0027788	0.00255319	0.00250254	0.0025949	0.00282498	0.00319732	0.00370134	0.00426522	0.00471144	0.00481572	0.00445188	0.00346617	0.00201342	0.000837286	0.000325507	0.000199364	0.000173414	0.000167969	0.000168343	0.000172472	0.000180165	0.000190861	0.000202392	0.000209606	0.000204026	0.000177836	0.00013242	8.16064e-05	4.16598e-05	1.90266e-05	9.68671e-06	6.78512e-06	5.99672e-06	5.74629e-06	5.67175e-06	5.71018e-06	5.81922e-06	5.90831e-06	5.82826e-06	5.4142e-06	4.58433e-06	3.43512e-06	2.22914e-06	1.24664e-06	6.21643e-07	3.10397e-07	1.87556e-07	1.47071e-07	1.34177e-07	1.29598e-07	1.28217e-07	1.28125e-07	1.27245e-07	1.22914e-07	1.1264e-07	9.54739e-08	7.31466e-08	4.97755e-08	2.98797e-08	1.60744e-08	8.26179e-09	4.63578e-09	3.22132e-09	2.72316e-09	2.54362e-09	2.47258e-09	2.43754e-09	2.39302e-09	2.29359e-09	2.1005e-09	1.79936e-09	1.41425e-09	1.00442e-09	6.39392e-10	3.67049e-10	1.96872e-10	1.07564e-10	6.76806e-11
3573.41	0.0151532	0.0122252	0.0122267	0.0122242	0.0122213	0.0122211	0.012221	0.0122209	0.0122206	0.0122199	0.0122187	0.0122163	0.0122114	0.0122017	0.0121821	0.0121425	0.0120618	0.0118979	0.0115441	0.0107857	0.00929583	0.00775306	0.0031083	0.00179534	0.00123017	0.00094981	0.000803535	0.000731764	0.000709326	0.000726617	0.000785613	0.000898853	0.00109704	0.00145311	0.00214823	0.00367205	0.00737217	0.0142942	0.0137293	0.00772914	0.00457753	0.00313763	0.00242872	0.00206752	0.00190101	0.00186566	0.00193777	0.00211368	0.00239711	0.00278035	0.00320922	0.00354918	0.00363016	0.00335818	0.00261099	0.00150136	0.000605916	0.000223502	0.000133424	0.000115838	0.000112379	0.000112821	0.000115793	0.000121171	0.000128568	0.000136516	0.000141526	0.000137827	0.00012004	8.9068e-05	5.4419e-05	2.72955e-05	1.20772e-05	5.90957e-06	4.05196e-06	3.56948e-06	3.42188e-06	3.37938e-06	3.40435e-06	3.47174e-06	3.52709e-06	3.48026e-06	3.23139e-06	2.73105e-06	2.03819e-06	1.31265e-06	7.24193e-07	3.52724e-07	1.70049e-07	9.94109e-08	7.68742e-08	6.99928e-08	6.76262e-08	6.69401e-08	6.69295e-08	6.65017e-08	6.42478e-08	5.88451e-08	4.97928e-08	3.80158e-08	2.5708e-08	1.52678e-08	8.06778e-09	4.03278e-09	2.18837e-09	1.4857e-09	1.24636e-09	1.16305e-09	1.13082e-09	1.11518e-09	1.09513e-09	1.04962e-09	9.60669e-10	8.21613e-10	6.43757e-10	4.54753e-10	2.86938e-10	1.62386e-10	8.51872e-11	4.51714e-11	2.76296e-11
3848.29	0.0115955	0.00920904	0.00921011	0.00920813	0.00920587	0.00920568	0.00920565	0.00920551	0.00920526	0.00920477	0.00920378	0.00920181	0.00919785	0.00918993	0.009174	0.00914183	0.00907628	0.00894307	0.00865664	0.00804475	0.00684934	0.00562629	0.00222615	0.00126961	0.000863686	0.000664953	0.000562726	0.000513797	0.00050021	0.000515418	0.000561232	0.000647332	0.000797061	0.0010654	0.00158855	0.0027345	0.00551675	0.0107219	0.0103021	0.00579575	0.00342866	0.00234797	0.00181665	0.0015466	0.00142289	0.00139786	0.00145386	0.0015883	0.0018042	0.0020959	0.00242242	0.00268162	0.00274428	0.00254027	0.00197261	0.00112365	0.000440757	0.000154308	8.97781e-05	7.77978e-05	7.55797e-05	7.59889e-05	7.81096e-05	8.18615e-05	8.69772e-05	9.24585e-05	9.59354e-05	9.34677e-05	8.13455e-05	6.01605e-05	3.6465e-05	1.79917e-05	7.72276e-06	3.63179e-06	2.43548e-06	2.13804e-06	2.0503e-06	2.02574e-06	2.04172e-06	2.08331e-06	2.1176e-06	2.0899e-06	1.93947e-06	1.63631e-06	1.21662e-06	7.78075e-07	4.23901e-07	2.01946e-07	9.40757e-08	5.31557e-08	4.04981e-08	3.67904e-08	3.55557e-08	3.52107e-08	3.52222e-08	3.50115e-08	3.38284e-08	3.09674e-08	2.61624e-08	1.99107e-08	1.33874e-08	7.87268e-09	4.09125e-09	1.99119e-09	1.04477e-09	6.92143e-10	5.75871e-10	5.36786e-10	5.2201e-10	5.14946e-10	5.05809e-10	4.84779e-10	4.43437e-10	3.78686e-10	2.95863e-10	2.07972e-10	1.30164e-10	7.26949e-11	3.73422e-11	1.92258e-11	1.14211e-11
4123.17	0.00888924	0.00695965	0.0069604	0.00695882	0.00695708	0.00695693	0.0069569	0.00695679	0.00695659	0.00695619	0.00695539	0.00695379	0.00695058	0.00694415	0.00693123	0.00690513	0.006852	0.00674401	0.00651255	0.00601982	0.00506248	0.00409398	0.00160024	0.000902305	0.00061018	0.000468941	0.00039729	0.000363872	0.000355861	0.000368808	0.000404313	0.000469866	0.000583254	0.000786054	0.00118098	0.00204554	0.00414455	0.00807199	0.00775899	0.00436282	0.00257869	0.00176463	0.00136484	0.00116206	0.00106963	0.00105168	0.001095	0.00119775	0.00136233	0.00158456	0.0018334	0.00203116	0.00207952	0.00192606	0.00149399	0.000843585	0.000322048	0.000107033	6.06819e-05	5.24852e-05	5.10514e-05	5.13933e-05	5.28977e-05	5.55115e-05	5.905e-05	6.28322e-05	6.52441e-05	6.3589e-05	5.53038e-05	4.07773e-05	2.45336e-05	1.19197e-05	4.96991e-06	2.24615e-06	1.47184e-06	1.28732e-06	1.23478e-06	1.22043e-06	1.23055e-06	1.2562e-06	1.27741e-06	1.26087e-06	1.16951e-06	9.85074e-07	7.29864e-07	4.63753e-07	2.49723e-07	1.16515e-07	5.24916e-08	2.86388e-08	2.14751e-08	1.94609e-08	1.88116e-08	1.86363e-08	1.86504e-08	1.85454e-08	1.792e-08	1.63961e-08	1.38317e-08	1.04954e-08	7.01958e-09	4.0906e-09	2.09299e-09	9.92941e-10	5.0372e-10	3.25222e-10	2.68189e-10	2.49681e-10	2.42844e-10	2.39621e-10	2.35418e-10	2.25621e-10	2.06267e-10	1.75904e-10	1.37069e-10	9.59148e-11	5.95829e-11	3.28703e-11	1.65523e-11	8.27875e-12	4.77216e-12
4398.05	0.00682568	0.00536638	0.00536692	0.00536565	0.00536428	0.00536416	0.00536414	0.00536405	0.00536388	0.00536355	0.0053629	0.00536158	0.00535895	0.00535367	0.00534307	0.00532166	0.0052781	0.00518956	0.00500033	0.00459883	0.00382267	0.00304526	0.00117781	0.000657813	0.000442855	0.000340083	0.000288606	0.000265195	0.000260485	0.000271248	0.000299034	0.000349807	0.000437328	0.000593632	0.000897741	0.00156313	0.0031764	0.00615623	0.00587656	0.00329836	0.0019478	0.00133207	0.00102996	0.000876956	0.000807482	0.000794428	0.000827839	0.000906409	0.00103204	0.0012016	0.00139147	0.00154237	0.0015794	0.00146348	0.00113398	0.000635063	0.000236256	7.45564e-05	4.11832e-05	3.55527e-05	3.46182e-05	3.4888e-05	3.59505e-05	3.77701e-05	4.02187e-05	4.28303e-05	4.45026e-05	4.33863e-05	3.77082e-05	2.77247e-05	1.65653e-05	7.93261e-06	3.2168e-06	1.39725e-06	8.93822e-07	7.78705e-07	7.47041e-07	7.38563e-07	7.44922e-07	7.60741e-07	7.73853e-07	7.63892e-07	7.08173e-07	5.95547e-07	4.39807e-07	2.77763e-07	1.47954e-07	6.76921e-08	2.95193e-08	1.55377e-08	1.1455e-08	1.03525e-08	1.00086e-08	9.91868e-09	9.92983e-09	9.87696e-09	9.54428e-09	8.72838e-09	7.35312e-09	5.56414e-09	3.70324e-09	2.13995e-09	1.07916e-09	4.99627e-10	2.4507e-10	1.54011e-10	1.25789e-10	1.1695e-10	1.13759e-10	1.12275e-10	1.10325e-10	1.05729e-10	9.66083e-11	8.22807e-11	6.39585e-11	4.45682e-11	2.74954e-11	1.49965e-11	7.41112e-12	3.60318e-12	2.01378e-12
4947.8	0.00404037	0.00310495	0.00310521	0.00310442	0.0031036	0.00310352	0.0031035	0.00310345	0.00310334	0.00310312	0.00310269	0.00310184	0.00310012	0.00309667	0.00308975	0.0030758	0.00304742	0.00298977	0.00286726	0.00260911	0.00211536	0.00163042	0.000618386	0.00033971	0.000227299	0.000174708	0.000149039	0.000138009	0.000136821	0.000143996	0.000160599	0.000190197	0.000240854	0.000331096	0.000506435	0.000889797	0.00181955	0.00353707	0.00337873	0.00189586	0.00111856	0.0007644	0.000590853	0.000503162	0.00046358	0.000456528	0.000476322	0.000522275	0.000595555	0.000694414	0.000805179	0.00089336	0.000915304	0.000848995	0.000656687	0.000362289	0.000128405	3.65326e-05	1.91384e-05	1.64595e-05	1.60562e-05	1.62107e-05	1.67361e-05	1.76163e-05	1.87895e-05	2.00367e-05	2.08412e-05	2.03289e-05	1.76474e-05	1.29087e-05	7.61597e-06	3.55156e-06	1.36687e-06	5.48446e-07	3.3334e-07	2.87937e-07	2.76271e-07	2.73244e-07	2.75722e-07	2.81737e-07	2.86738e-07	2.83059e-07	2.62142e-07	2.19802e-07	1.61347e-07	1.00784e-07	5.26378e-08	2.3234e-08	9.51949e-09	4.65188e-09	3.30357e-09	2.96723e-09	2.8691e-09	2.84495e-09	2.84992e-09	2.83616e-09	2.7407e-09	2.50408e-09	2.10423e-09	1.58439e-09	1.04527e-09	5.94977e-10	2.92285e-10	1.29306e-10	5.93217e-11	3.5183e-11	2.81233e-11	2.60656e-11	2.5358e-11	2.50365e-11	2.46088e-11	2.35805e-11	2.15253e-11	1.82899e-11	1.41546e-11	9.78978e-12	5.96558e-12	3.18783e-12	1.52201e-12	7.00683e-13	3.67317e-13
5497.56	0.00240071	0.00181009	0.00181022	0.00180973	0.00180923	0.00180919	0.00180918	0.00180914	0.00180907	0.00180893	0.00180865	0.00180809	0.00180698	0.00180474	0.00180026	0.00179121	0.00177283	0.00173553	0.00165668	0.0014917	0.00117949	0.00087832	0.000327789	0.000177908	0.000118762	9.16246e-05	7.8708e-05	7.34985e-05	7.35309e-05	7.81444e-05	8.80407e-05	0.000105355	0.000134831	0.000187253	0.000289009	0.000511372	0.00105086	0.00204763	0.00195727	0.00109821	0.000647594	0.000442355	0.000341866	0.000291164	0.000268365	0.000264448	0.000276138	0.000303059	0.000345922	0.000403735	0.000468545	0.000520205	0.000533181	0.000495016	0.000382315	0.000208117	7.05505e-05	1.80925e-05	8.97614e-06	7.69044e-06	7.51312e-06	7.59623e-06	7.8542e-06	8.27957e-06	8.84244e-06	9.43924e-06	9.82643e-06	9.58878e-06	8.31524e-06	6.05472e-06	3.5322e-06	1.60847e-06	5.89957e-07	2.18761e-07	1.25782e-07	1.07615e-07	1.03254e-07	1.02147e-07	1.03103e-07	1.05393e-07	1.07299e-07	1.05916e-07	9.799e-08	8.19403e-08	5.98225e-08	3.70038e-08	1.89939e-08	8.12026e-09	3.13826e-09	1.41981e-09	9.66329e-10	8.61623e-10	8.33138e-10	8.26509e-10	8.28371e-10	8.24695e-10	7.96916e-10	7.27484e-10	6.09948e-10	4.57255e-10	2.99355e-10	1.68175e-10	8.07448e-11	3.4282e-11	1.47297e-11	8.20272e-12	6.39451e-12	5.90449e-12	5.74443e-12	5.67333e-12	5.57763e-12	5.34376e-12	4.87368e-12	4.13252e-12	3.18584e-12	2.18913e-12	1.31983e-12	6.9287e-13	3.20845e-13	1.40318e-13	6.88384e-14
6047.31	0.0014306	0.00106162	0.00106167	0.00106137	0.00106107	0.00106104	0.00106104	0.00106101	0.00106097	0.00106088	0.0010607	0.00106034	0.00105962	0.00105818	0.00105528	0.00104944	0.0010376	0.0010136	0.000963123	0.000858249	0.000661904	0.000475643	0.000175261	9.43921e-05	6.30804e-05	4.8958e-05	4.23959e-05	3.99298e-05	4.02891e-05	4.3186e-05	4.90739e-05	5.92312e-05	7.64561e-05	0.000107054	0.000166409	0.000296064	0.000610736	0.00119226	0.00114033	0.000639897	0.000377217	0.000257601	0.000199064	0.000169555	0.000156318	0.000154098	0.000160993	0.000176795	0.00020193	0.000235831	0.000273852	0.000304186	0.000311852	0.000289776	0.000223511	0.000120214	3.91144e-05	9.03825e-06	4.2397e-06	3.61857e-06	3.53945e-06	3.58266e-06	3.7088e-06	3.91433e-06	4.18473e-06	4.47082e-06	4.65729e-06	4.54616e-06	3.93864e-06	2.85617e-06	1.64939e-06	7.35133e-07	2.57948e-07	8.84765e-08	4.79083e-08	4.05533e-08	3.89046e-08	3.84926e-08	3.88595e-08	3.97324e-08	4.04596e-08	3.99329e-08	3.6908e-08	3.07849e-08	2.23638e-08	1.37119e-08	6.9303e-09	2.87965e-09	1.05413e-09	4.40694e-10	2.85878e-10	2.52718e-10	2.44335e-10	2.42485e-10	2.43132e-10	2.42129e-10	2.33959e-10	2.13402e-10	1.7856e-10	1.33337e-10	8.67007e-11	4.81498e-11	2.26576e-11	9.27065e-12	3.73879e-12	1.94572e-12	1.47336e-12	1.35439e-12	1.31762e-12	1.30163e-12	1.27989e-12	1.22603e-12	1.11726e-12	9.45581e-13	7.26471e-13	4.96338e-13	2.9647e-13	1.53249e-13	6.9074e-14	2.8804e-14	1.3207e-14
6597.07	0.000854388	0.000625614	0.000625635	0.00062545	0.000625272	0.000625255	0.000625249	0.000625234	0.000625205	0.000625147	0.000625032	0.0006248	0.000624338	0.000623411	0.00062155	0.000617803	0.000610212	0.000594839	0.000562676	0.00049633	0.000373455	0.000258718	9.44346e-05	5.06783e-05	3.4002e-05	2.65907e-05	2.32252e-05	2.20568e-05	2.24283e-05	2.42199e-05	2.77195e-05	3.36924e-05	4.37925e-05	6.17206e-05	9.64811e-05	0.00017239	0.000356681	0.000697322	0.000667293	0.000374519	0.00022074	0.000150721	0.000116466	9.92071e-05	9.14765e-05	9.02e-05	9.42666e-05	0.000103559	0.000118333	0.000138259	0.000160615	0.000178463	0.000182994	0.000170172	0.000131105	6.97496e-05	2.18518e-05	4.54783e-06	2.01344e-06	1.71187e-06	1.67615e-06	1.69818e-06	1.7597e-06	1.85903e-06	1.98909e-06	2.12645e-06	2.21633e-06	2.16404e-06	1.87326e-06	1.35337e-06	7.74352e-07	3.38457e-07	1.14012e-07	3.62253e-08	1.83871e-08	1.53797e-08	1.47512e-08	1.45959e-08	1.47363e-08	1.50697e-08	1.53474e-08	1.51449e-08	1.39842e-08	1.16365e-08	8.41464e-09	5.1179e-09	2.551e-09	1.03332e-09	3.59805e-10	1.38871e-10	8.53608e-11	7.47015e-11	7.22062e-11	7.16831e-11	7.19003e-11	7.1622e-11	6.91991e-11	6.30711e-11	5.26754e-11	3.91953e-11	2.53315e-11	1.39251e-11	6.43755e-12	2.54832e-12	9.6751e-13	4.68566e-13	3.43102e-13	3.13726e-13	3.0517e-13	3.01529e-13	2.96533e-13	2.84008e-13	2.58615e-13	2.18503e-13	1.67354e-13	1.13758e-13	6.73938e-14	3.43685e-14	1.51268e-14	6.03839e-15	2.58714e-15
7146.83	0.000511129	0.00037008	0.000370085	0.000369972	0.000369865	0.000369855	0.000369851	0.000369841	0.000369823	0.000369786	0.000369712	0.000369564	0.000369268	0.000368674	0.000367484	0.000365088	0.00036024	0.000350437	0.000330029	0.000288237	0.00021168	0.000141265	5.12431e-05	2.75059e-05	1.85712e-05	1.46496e-05	1.29071e-05	1.23538e-05	1.26486e-05	1.37454e-05	1.58247e-05	1.93442e-05	2.52831e-05	3.58198e-05	5.62421e-05	0.000100829	0.000209111	0.000409284	0.000391834	0.000219963	0.000129635	8.85079e-05	6.83903e-05	5.82577e-05	5.37231e-05	5.29815e-05	5.53816e-05	6.08563e-05	6.95572e-05	8.12941e-05	9.4466e-05	0.000104987	0.000107665	0.000100194	7.71099e-05	4.06182e-05	1.22881e-05	2.3025e-06	9.60281e-07	8.13294e-07	7.97017e-07	8.08102e-07	8.38065e-07	8.86087e-07	9.48722e-07	1.01476e-06	1.05812e-06	1.0334e-06	8.93851e-07	6.43574e-07	3.65119e-07	1.56762e-07	5.08581e-08	1.49975e-08	7.10251e-09	5.86219e-09	5.62101e-09	5.56194e-09	5.61562e-09	5.74319e-09	5.84941e-09	5.77099e-09	5.32375e-09	4.42005e-09	3.18253e-09	1.92135e-09	9.45685e-10	3.74403e-10	1.24528e-10	4.43769e-11	2.56891e-11	2.22172e-11	2.14673e-11	2.1318e-11	2.13893e-11	2.1311e-11	2.0588e-11	1.87514e-11	1.56338e-11	1.15954e-11	7.45276e-12	4.05963e-12	1.84752e-12	7.10087e-13	2.54707e-13	1.14403e-13	8.06021e-14	7.32379e-14	7.1226e-14	7.0388e-14	6.92295e-14	6.62943e-14	6.03239e-14	5.08877e-14	3.88664e-14	2.62982e-14	1.54665e-14	7.79392e-15	3.3593e-15	1.2889e-15	5.16486e-16
7696.58	0.000306181	0.000219586	0.000219585	0.000219516	0.000219451	0.000219445	0.000219443	0.000219437	0.000219425	0.000219401	0.000219354	0.00021926	0.000219071	0.000218692	0.000217933	0.000216407	0.000213322	0.000207095	0.000194194	0.000167971	0.000120463	7.73981e-05	2.79882e-05	1.50791e-05	1.02635e-05	8.17135e-06	7.26063e-06	6.99916e-06	7.20932e-06	7.87603e-06	9.11135e-06	1.1189e-05	1.46892e-05	2.08973e-05	3.29271e-05	5.91863e-05	0.000122974	0.000240905	0.000230721	0.000129548	7.63466e-05	5.21234e-05	4.02753e-05	3.43087e-05	3.16399e-05	3.1206e-05	3.26238e-05	3.58546e-05	4.09884e-05	4.79142e-05	5.56886e-05	6.19008e-05	6.34854e-05	5.91188e-05	4.54536e-05	2.37263e-05	6.94971e-06	1.17201e-06	4.59561e-07	3.87699e-07	3.80226e-07	3.85758e-07	4.00339e-07	4.23568e-07	4.53762e-07	4.85552e-07	5.0648e-07	4.94752e-07	4.2764e-07	3.06931e-07	1.72769e-07	7.29679e-08	2.28662e-08	6.27289e-09	2.759e-09	2.24356e-09	2.15052e-09	2.1279e-09	2.14843e-09	2.19733e-09	2.23801e-09	2.20749e-09	2.03458e-09	1.6856e-09	1.20876e-09	7.24729e-10	3.5261e-10	1.36749e-10	4.3622e-11	1.43691e-11	7.78485e-12	6.64044e-12	6.41322e-12	6.37028e-12	6.39333e-12	6.37109e-12	6.15425e-12	5.60145e-12	4.66269e-12	3.44793e-12	2.20497e-12	1.19121e-12	5.34584e-13	2.00138e-13	6.80945e-14	2.82958e-14	1.90771e-14	1.72052e-14	1.67276e-14	1.65332e-14	1.62625e-14	1.55705e-14	1.41587e-14	1.19265e-14	9.08565e-15	6.12202e-15	3.57693e-15	1.78355e-15	7.54685e-16	2.79422e-16	1.0493e-16
8246.34	0.0001836	0.000130609	0.000130606	0.000130564	0.000130525	0.000130521	0.00013052	0.000130516	0.000130509	0.000130493	0.000130463	0.000130403	0.000130283	0.000130043	0.000129561	0.000128591	0.000126635	0.000122692	0.000114564	9.81668e-05	6.87923e-05	4.25395e-05	1.53805e-05	8.34315e-06	5.73217e-06	4.60687e-06	4.12632e-06	4.00326e-06	4.14481e-06	4.54809e-06	5.28213e-06	6.51047e-06	8.57746e-06	1.22428e-05	1.93442e-05	3.48431e-05	7.25005e-05	0.000142126	0.000136161	7.64692e-05	4.50657e-05	3.07668e-05	2.3773e-05	2.02513e-05	1.86764e-05	1.84212e-05	1.92597e-05	2.11691e-05	2.42032e-05	2.82966e-05	3.28924e-05	3.65657e-05	3.75041e-05	3.49458e-05	2.68432e-05	1.38952e-05	3.95034e-06	5.99427e-07	2.20545e-07	1.85325e-07	1.81872e-07	1.84618e-07	1.91711e-07	2.02952e-07	2.17521e-07	2.3284e-07	2.4295e-07	2.37368e-07	2.05037e-07	1.4673e-07	8.1991e-08	3.41052e-08	1.03509e-08	2.6488e-09	1.0772e-09	8.61509e-10	8.2547e-10	8.16767e-10	8.24622e-10	8.43396e-10	8.59001e-10	8.4708e-10	7.80044e-10	6.44927e-10	4.60708e-10	2.74435e-10	1.32105e-10	5.02814e-11	1.54419e-11	4.71152e-12	2.37413e-12	1.9928e-12	1.92342e-12	1.911e-12	1.91839e-12	1.91202e-12	1.84673e-12	1.67976e-12	1.39615e-12	1.02955e-12	6.55346e-13	3.51394e-13	1.55728e-13	5.69532e-14	1.84577e-14	7.08598e-15	4.54496e-15	4.06291e-15	3.94863e-15	3.90321e-15	3.83958e-15	3.67557e-15	3.34018e-15	2.80976e-15	2.13536e-15	1.43332e-15	8.32478e-16	4.11192e-16	1.71179e-16	6.13929e-17	2.16677e-17
