0.00157286	5.86209e-05	1243.21	-0.11737
0.00170394	6.34736e-05	1242.12	-0.117166
0.00183501	6.83214e-05	1241.03	-0.116962
0.00196608	7.31643e-05	1239.95	-0.116759
0.00209715	7.80022e-05	1238.86	-0.116559
0.0023593	8.76633e-05	1236.7	-0.116155
0.00262144	9.73049e-05	1234.56	-0.115753
0.00288358	0.000106927	1232.42	-0.115353
0.00314573	0.00011653	1230.28	-0.114955
0.00340787	0.000126113	1228.16	-0.114559
0.00367002	0.000135677	1226.05	-0.114165
0.00393216	0.000145222	1223.95	-0.113773
0.0041943	0.000154748	1221.85	-0.113389
0.00471859	0.000173743	1217.69	-0.112615
0.00524288	0.000192662	1213.56	-0.111848
0.00576717	0.000211506	1209.47	-0.111089
0.00629146	0.000230275	1205.41	-0.110338
0.00681574	0.000248971	1201.39	-0.109594
0.00734003	0.000267593	1197.4	-0.108858
0.00786432	0.000286142	1193.44	-0.108128
0.00838861	0.00030462	1189.52	-0.107418
0.00943718	0.000341359	1181.77	-0.105994
0.0104858	0.000377816	1174.14	-0.104599
0.0115343	0.000413994	1166.65	-0.103231
0.0125829	0.000449897	1159.27	-0.101889
0.0136315	0.00048553	1152.02	-0.100573
0.0146801	0.000520896	1144.88	-0.0992815
0.0157286	0.000555999	1137.86	-0.0980149
0.0167772	0.000590842	1130.95	-0.0967925
0.0188744	0.000659766	1117.45	-0.0943763
0.0209715	0.000727697	1104.38	-0.0920493
0.0230687	0.000794661	1091.71	-0.0898075
0.0251658	0.000860685	1079.43	-0.087647
0.027263	0.000925795	1067.52	-0.0855641
0.0293601	0.000990015	1055.97	-0.0835552
0.0314573	0.00105337	1044.76	-0.0816172
0.0335544	0.00111588	1033.88	-0.07978
0.0377487	0.00123846	1013.06	-0.0762289
0.041943	0.00135792	993.403	-0.0729149
0.0461373	0.00147441	974.828	-0.0698182
0.0503316	0.00158809	957.253	-0.0669207
0.054526	0.00169909	940.606	-0.0642065
0.0587203	0.00180752	924.819	-0.0616607
0.0629146	0.00191352	909.832	-0.0592701
0.0671089	0.00201719	895.588	-0.0570699
0.0754975	0.00221796	869.133	-0.0529583
0.0838861	0.00241057	845.091	-0.0493006
0.0922747	0.0025957	823.159	-0.0460334
0.100663	0.00277393	803.077	-0.0431033
0.109052	0.00294579	784.625	-0.0404658
0.117441	0.00311175	767.613	-0.0380833
0.125829	0.00327222	751.881	-0.0359237
0.134218	0.00342758	737.288	-0.0340161
0.150995	0.00372428	711.052	-0.0305814
0.167772	0.00400419	688.115	-0.0276923
0.184549	0.00426924	667.872	-0.0252369
0.201327	0.00452102	649.855	-0.0231306
0.218104	0.00476089	633.695	-0.0213086
0.234881	0.00498999	619.101	-0.0197201
0.251658	0.00520933	605.84	-0.0183257
0.268435	0.00541973	593.723	-0.0171498
0.30199	0.00581664	572.332	-0.015072
0.335544	0.00618562	553.982	-0.0133975
0.369099	0.00653053	538.009	-0.012024
0.402653	0.00685445	523.931	-0.0108802
0.436208	0.00715989	511.395	-0.0099152
0.469762	0.00744892	500.132	-0.00909172
0.503316	0.00772328	489.934	-0.00838195
0.536871	0.00798444	480.638	-0.00781494
0.60398	0.00847199	464.267	-0.00679429
0.671089	0.00891971	450.241	-0.00598823
0.738198	0.0093338	438.031	-0.00533787
0.805306	0.00971911	427.26	-0.00480353
0.872415	0.0100795	417.656	-0.00435772
0.939524	0.0104181	409.015	-0.00398084
1.00663	0.0107375	401.178	-0.00365857
1.07374	0.0110398	394.023	-0.00342253
1.20796	0.0116001	381.398	-0.00296796
1.34218	0.0121105	370.547	-0.00260975
1.4764	0.0125794	361.07	-0.00232216
1.61061	0.0130134	352.686	-0.00208696
1.74483	0.0134176	345.19	-0.00189149
1.87905	0.013796	338.426	-0.0017268
2.01327	0.0141519	332.278	-0.00158636
2.14748	0.014488	326.652	-0.00149972
2.41592	0.0151091	316.699	-0.00130568
2.68435	0.0156733	308.108	-0.00114985
2.95279	0.0161909	300.575	-0.0010245
3.22123	0.0166694	293.887	-0.000921952
3.48966	0.0171149	287.888	-0.000836737
3.7581	0.0175319	282.458	-0.000764942
4.02653	0.0179242	277.508	-0.000703724
4.29497	0.0182948	272.965	-0.00067785
4.83184	0.0189805	264.907	-0.000596497
5.36871	0.0196045	257.914	-0.000527646
5.90558	0.0201781	251.754	-0.000471869
6.44245	0.0207097	246.261	-0.000426077
6.97932	0.0212057	241.313	-0.000387928
7.51619	0.0216713	236.819	-0.000355721
8.05306	0.0221103	232.707	-0.000328209
8.58993	0.0225262	228.922	-0.000324186
9.66368	0.0232985	222.183	-0.000290214
10.7374	0.0240047	216.295	-0.00025849
11.8112	0.0246571	211.078	-0.000232506
12.8849	0.0252647	206.402	-0.000211046
13.9586	0.0258343	202.169	-0.000193088
15.0324	0.0263714	198.307	-0.00017787
16.1061	0.0268802	194.757	-0.000164828
17.1799	0.0273643	191.477	-0.000166507
19.3274	0.0282684	185.61	-0.000151958
21.4748	0.0291018	180.441	-0.000136521
23.6223	0.0298777	175.83	-0.00012372
25.7698	0.0306055	171.67	-0.000113069
27.9173	0.0312928	167.883	-0.000104103
30.0648	0.0319452	164.408	-9.64664e-05
32.2123	0.0325673	161.198	-8.98911e-05
34.3597	0.0331628	158.217	-9.16018e-05
38.6547	0.0342846	152.858	-8.48459e-05
42.9497	0.0353303	148.092	-7.69335e-05
47.2446	0.0363142	143.807	-7.02982e-05
51.5396	0.0372467	139.915	-6.47322e-05
55.8346	0.0381355	136.35	-6.00126e-05
60.1295	0.0389869	133.059	-5.5966e-05
64.4245	0.0398058	130.004	-5.24598e-05
68.7195	0.040596	127.156	-5.32759e-05
77.3094	0.042101	122.006	-4.98231e-05
85.8993	0.0435245	117.386	-4.55481e-05
94.4893	0.0448818	113.207	-4.19221e-05
103.079	0.0461841	109.391	-3.88492e-05
111.669	0.0474398	105.88	-3.62175e-05
120.259	0.0486554	102.628	-3.39395e-05
128.849	0.0498364	99.599	-3.19473e-05
137.439	0.0509869	96.771	-3.2179e-05
154.619	0.0532059	91.6435	-3.02529e-05
171.799	0.0553389	87.032	-2.77592e-05
188.979	0.0574022	82.8577	-2.56134e-05
206.158	0.0594076	79.0491	-2.37693e-05
223.338	0.0613642	75.5508	-2.21684e-05
240.518	0.063279	72.3195	-2.07651e-05
257.698	0.0651576	69.3204	-1.95232e-05
274.878	0.0670046	66.5339	-1.94275e-05
309.238	0.0706119	61.5117	-1.81771e-05
343.597	0.0741315	57.0438	-1.65575e-05
377.957	0.0775802	53.0503	-1.51485e-05
412.317	0.0809702	49.4564	-1.39241e-05
446.677	0.0843111	46.2032	-1.28511e-05
481.036	0.0876102	43.244	-1.19034e-05
515.396	0.0908735	40.5406	-1.10597e-05
549.756	0.0941054	38.0706	-1.08014e-05
618.475	0.100484	33.7187	-9.84686e-06
687.195	0.106778	29.9791	-8.72986e-06
755.914	0.113004	26.7518	-7.76836e-06
824.634	0.119175	23.9483	-6.94097e-06
893.353	0.125301	21.4991	-6.22417e-06
962.073	0.131389	19.3489	-5.59953e-06
1030.79	0.137445	17.4531	-5.05193e-06
1099.51	0.143473	15.7807	-4.78644e-06
1236.95	0.155456	12.9769	-4.10292e-06
1374.39	0.167369	10.7319	-3.42968e-06
1511.83	0.179227	8.92325	-2.87812e-06
1649.27	0.191042	7.45484	-2.42552e-06
1786.71	0.202823	6.25454	-2.05194e-06
1924.15	0.214576	5.26752	-1.742e-06
2061.58	0.226307	4.45153	-1.48352e-06
2199.02	0.23802	3.77539	-1.33252e-06
2473.9	0.261402	2.73878	-1.01632e-06
2748.78	0.284742	2.00464	-7.60478e-07
3023.66	0.308053	1.47924	-5.71848e-07
3298.53	0.331343	1.09923	-4.32212e-07
3573.41	0.354618	0.821842	-3.28199e-07
3848.29	0.377882	0.617735	-2.50276e-07
4123.17	0.401139	0.466493	-1.91576e-07
4398.05	0.424389	0.353891	-1.55716e-07
4947.8	0.470878	0.205816	-9.6224e-08
5497.56	0.517357	0.121	-5.85655e-08
6047.31	0.56383	0.0717785	-3.58176e-08
6597.07	0.610301	0.04289	-2.20133e-08
7146.83	0.656769	0.0257802	-1.35882e-08
7696.58	0.703237	0.0155713	-8.41935e-09
8246.34	0.749704	0.00944311	-5.23354e-09
8796.09	0.79617	0.00574867	-3.47785e-09
9895.6	0.889103	0.00214799	-1.42455e-09
10995.1	0.982035	0.000808885	-5.71314e-10
12094.6	1.07497	0.000306514	-2.2926e-10
13194.1	1.1679	0.000116722	-9.21582e-11
14293.7	1.26083	4.46275e-05	-3.71125e-11
15393.2	1.35376	1.71209e-05	-1.497e-11
16492.7	1.4467	6.58801e-06	-6.04716e-12
17592.2	1.53963	2.54415e-06	-2.63425e-12
19791.2	1.72549	3.82969e-07	-4.6283e-13
21990.2	1.91136	5.83639e-08	-7.85376e-14
24189.3	2.09722	9.10008e-09	-1.32962e-14
26388.3	2.28309	1.50879e-09	-2.2571e-15
28587.3	2.46895	3.05819e-10	-3.8638e-16
30786.3	2.65481	1.0131e-10	-6.78037e-17
32985.3	2.84068	5.86942e-11	-1.29342e-17
35184.4	3.02654	4.47582e-11	-3.48499e-18
39582.4	3.39827	3.18154e-11	-9.24076e-19
43980.5	3.77	2.4159e-11	-5.67551e-19
48378.5	4.14173	1.88742e-11	-4.00937e-19
52776.6	4.51346	1.50203e-11	-2.9668e-19
57174.6	4.88519	1.21177e-11	-2.25494e-19
61572.7	5.25691	9.88711e-12	-1.74293e-19
65970.7	5.62864	8.15044e-12	-1.36235e-19
70368.7	6.00037	6.78581e-12	-1.18566e-19
79164.8	6.74383	4.8446e-12	-7.82689e-20
87960.9	7.48729	3.5962e-12	-5.09769e-20
96757	8.23074	2.76992e-12	-3.42257e-20
105553	8.9742	2.20486e-12	-2.37825e-20
114349	9.71766	1.80427e-12	-1.71471e-20
123145	10.4611	1.50947e-12	-1.28293e-20
131941	11.2046	1.28459e-12	-9.9368e-21
140737	11.948	1.10737e-12	-8.72568e-21
158330	13.4349	8.45011e-13	-6.12779e-21
175922	14.9219	6.59616e-13	-4.44649e-21
193514	16.4088	5.22483e-13	-3.33619e-21
211106	17.8957	4.18526e-13	-2.5486e-21
228698	19.3826	3.38641e-13	-1.96736e-21
246291	20.8695	2.76734e-13	-1.52952e-21
263883	22.3564	2.28453e-13	-1.19619e-21
281475	23.8433	1.90578e-13	-1.00217e-21
316659	26.8172	1.36947e-13	-6.39362e-22
351844	29.791	1.02645e-13	-4.15388e-22
387028	32.7648	7.99703e-14	-2.79703e-22
422212	35.7387	6.43974e-14	-1.96028e-22
457397	38.7125	5.32529e-14	-1.43201e-22
492581	41.6863	4.49442e-14	-1.0884e-22
527766	44.6602	3.85121e-14	-8.56791e-23
562950	47.634	3.337e-14	-7.10021e-23
633319	53.5816	2.56212e-14	-4.97199e-23
703687	59.5293	2.00528e-14	-3.65643e-23
774056	65.477	1.58972e-14	-2.76097e-23
844425	71.4246	1.27351e-14	-2.11403e-23
914794	77.3723	1.03032e-14	-1.6322e-23
985162	83.3199	8.41953e-15	-1.26794e-23
1.05553e+06	89.2676	6.95215e-15	-9.90475e-24
1.1259e+06	95.2152	5.80256e-15	-7.83001e-24
1.26664e+06	107.111	4.17735e-15	-4.92982e-24
1.40737e+06	119.006	3.13939e-15	-3.20172e-24
1.54811e+06	130.901	2.45321e-15	-2.15856e-24
1.68885e+06	142.797	1.98122e-15	-1.51691e-24
1.82959e+06	154.692	1.64249e-15	-1.11227e-24
1.97032e+06	166.587	1.38904e-15	-8.48931e-25
2.11106e+06	178.482	1.19208e-15	-6.71023e-25
2.2518e+06	190.378	1.03406e-15	-5.47677e-25
2.53327e+06	214.168	7.94942e-16	-3.84672e-25
2.81475e+06	237.959	6.22469e-16	-2.83677e-25
3.09622e+06	261.75	4.93526e-16	-2.14461e-25
3.3777e+06	285.54	3.95348e-16	-1.64264e-25
3.65917e+06	309.331	3.19834e-16	-1.26813e-25
3.94065e+06	333.122	2.61359e-16	-9.84851e-26
4.22212e+06	356.912	2.15822e-16	-7.69086e-26
4.5036e+06	380.703	1.80159e-16	-6.06663e-26
5.06655e+06	428.284	1.29761e-16	-3.81692e-26
5.6295e+06	475.865	9.75854e-17	-2.47876e-26
6.19245e+06	523.447	7.63139e-17	-1.67171e-26
6.7554e+06	571.028	6.16759e-17	-1.17561e-26
7.31835e+06	618.609	5.1163e-17	-8.6283e-27
7.8813e+06	666.19	4.32897e-17	-6.59243e-27
8.44425e+06	713.772	3.71654e-17	-5.21618e-27
9.0072e+06	761.353	3.22474e-17	-4.26122e-27
1.01331e+07	856.516	2.47979e-17	-2.99653e-27
1.1259e+07	951.678	1.94198e-17	-2.21126e-27
1.23849e+07	1046.84	1.53974e-17	-1.67219e-27
1.35108e+07	1142	1.23342e-17	-1.28088e-27
1.46367e+07	1237.17	9.97816e-18	-9.88821e-28
1.57626e+07	1332.33	8.15385e-18	-7.6788e-28
1.68885e+07	1427.49	6.73327e-18	-5.99601e-28
1.80144e+07	1522.65	5.62084e-18	-4.72956e-28
2.02662e+07	1712.98	4.04897e-18	-2.97523e-28
2.2518e+07	1903.3	3.0455e-18	-1.93212e-28
2.47698e+07	2093.63	2.3821e-18	-1.30317e-28
2.70216e+07	2283.95	1.92553e-18	-9.16594e-29
2.92734e+07	2474.28	1.59757e-18	-6.72891e-29
3.15252e+07	2664.6	1.35189e-18	-5.14257e-29
3.3777e+07	2854.93	1.16074e-18	-4.07003e-29
3.60288e+07	3045.25	1.00721e-18	-3.32568e-29
4.05324e+07	3425.9	7.74591e-19	-2.33935e-29
4.5036e+07	3806.55	6.06616e-19	-1.72658e-29
4.95396e+07	4187.2	4.8097e-19	-1.30576e-29
5.40432e+07	4567.85	3.85284e-19	-1.00022e-29
5.85468e+07	4948.5	3.11687e-19	-7.72144e-30
6.30504e+07	5329.15	2.54701e-19	-5.99607e-30
6.7554e+07	5709.8	2.10328e-19	-4.68194e-30
7.20576e+07	6090.45	1.7558e-19	-3.69301e-30
8.10648e+07	6851.76	1.26483e-19	-2.32309e-30
9.0072e+07	7613.06	9.51403e-20	-1.50861e-30
9.90792e+07	8374.36	7.44194e-20	-1.01754e-30
1.08086e+08	9135.66	6.01584e-20	-7.15728e-31
1.17094e+08	9896.96	4.99139e-20	-5.25463e-31
1.26101e+08	10658.3	4.22393e-20	-4.01611e-31
1.35108e+08	11419.6	3.62679e-20	-3.17871e-31
1.44115e+08	12180.9	3.14713e-20	-2.59753e-31
1.6213e+08	13703.5	2.42033e-20	-1.82729e-31
1.80144e+08	15226.1	1.89548e-20	-1.3487e-31
1.98158e+08	16748.7	1.50288e-20	-1.02e-31
2.16173e+08	18271.3	1.20389e-20	-7.81327e-32
2.34187e+08	19793.9	9.73921e-21	-6.03165e-32
2.52202e+08	21316.5	7.95858e-21	-4.68384e-32
2.70216e+08	22839.1	6.57206e-21	-3.65729e-32
2.8823e+08	24361.7	5.48632e-21	-2.88479e-32
3.24259e+08	27406.9	3.95222e-21	-1.81465e-32
3.60288e+08	30452.1	2.97289e-21	-1.17843e-32
3.96317e+08	33497.3	2.32544e-21	-7.94844e-33
4.32346e+08	36542.5	1.87984e-21	-5.59092e-33
4.68374e+08	39587.7	1.55973e-21	-4.10473e-33
5.04403e+08	42632.9	1.31992e-21	-3.13729e-33
5.40432e+08	45678.1	1.13333e-21	-2.48317e-33
5.76461e+08	48723.3	9.83447e-22	-2.02919e-33
6.48518e+08	54813.7	7.56332e-22	-1.4275e-33
7.20576e+08	60904.1	5.92322e-22	-1.05364e-33
7.92634e+08	66994.5	4.69637e-22	-7.9685e-34
8.64691e+08	73084.9	3.76205e-22	-6.10393e-34
9.36749e+08	79175.3	3.04343e-22	-4.71209e-34
1.00881e+09	85265.7	2.48699e-22	-3.65914e-34
1.08086e+09	91356.1	2.05372e-22	-2.85717e-34
1.15292e+09	97446.5	1.71443e-22	-2.25366e-34
1.29704e+09	109627	1.23504e-22	-1.41765e-34
1.44115e+09	121808	9.29008e-23	-9.20619e-35
1.58527e+09	133989	7.26688e-23	-6.20951e-35
1.72938e+09	146170	5.87441e-23	-4.36777e-35
1.8735e+09	158351	4.8741e-23	-3.20673e-35
2.01761e+09	170531	4.12472e-23	-2.45095e-35
2.16173e+09	182712	3.54163e-23	-1.93994e-35
2.30584e+09	194893	3.07325e-23	-1.58528e-35
2.59407e+09	219255	2.36352e-23	-1.11522e-35
2.8823e+09	243616	1.85099e-23	-8.23147e-36
3.17053e+09	267978	1.46761e-23	-6.22534e-36
3.45876e+09	292339	1.17563e-23	-4.76866e-36
3.74699e+09	316701	9.51064e-24	-3.68129e-36
4.03523e+09	341063	7.7718e-24	-2.85868e-36
4.32346e+09	365424	6.41782e-24	-2.23214e-36
4.61169e+09	389786	5.35757e-24	-1.76066e-36
5.18815e+09	438509	3.85948e-24	-1.10753e-36
5.76461e+09	487232	2.90313e-24	-7.19227e-37
6.34107e+09	535955	2.27089e-24	-4.85114e-37
6.91753e+09	584679	1.83575e-24	-3.41229e-37
7.49399e+09	633402	1.52315e-24	-2.50524e-37
8.07045e+09	682125	1.28897e-24	-1.9148e-37
8.64691e+09	730848	1.10676e-24	-1.51557e-37
9.22337e+09	779572	9.60387e-25	-1.23849e-37
1.03763e+10	877018	7.38599e-25	-8.71267e-38
1.15292e+10	974464	5.78435e-25	-6.43083e-38
1.26821e+10	1.07191e+06	4.58626e-25	-4.86354e-38
1.38351e+10	1.16936e+06	3.67385e-25	-3.72551e-38
1.4988e+10	1.2668e+06	2.97207e-25	-2.876e-38
1.61409e+10	1.36425e+06	2.42868e-25	-2.23334e-38
1.72938e+10	1.4617e+06	2.00557e-25	-1.74386e-38
1.84467e+10	1.55914e+06	1.67424e-25	-1.37551e-38
2.07526e+10	1.75404e+06	1.20609e-25	-8.65254e-39
2.30584e+10	1.94893e+06	9.07228e-26	-5.61895e-39
2.53643e+10	2.14382e+06	7.09652e-26	-3.78994e-39
2.76701e+10	2.33871e+06	5.7367e-26	-2.66585e-39
2.9976e+10	2.53361e+06	4.75985e-26	-1.95721e-39
3.22818e+10	2.7285e+06	4.02803e-26	-1.49593e-39
3.45876e+10	2.92339e+06	3.45861e-26	-1.18404e-39
3.68935e+10	3.11829e+06	3.00121e-26	-9.67573e-40
4.15052e+10	3.50807e+06	2.30812e-26	-6.80677e-40
4.61169e+10	3.89786e+06	1.80761e-26	-5.02408e-40
5.07285e+10	4.28764e+06	1.43321e-26	-3.79964e-40
5.53402e+10	4.67743e+06	1.14808e-26	-2.91055e-40
5.99519e+10	5.06721e+06	9.28772e-27	-2.24688e-40
6.45636e+10	5.457e+06	7.58963e-27	-1.7448e-40
6.91753e+10	5.84679e+06	6.26739e-27	-1.36239e-40
7.3787e+10	6.23657e+06	5.23199e-27	-1.07462e-40
8.30103e+10	7.01614e+06	3.76902e-27	-6.7598e-41
9.22337e+10	7.79571e+06	2.83509e-27	-4.3898e-41
1.01457e+11	8.57529e+06	2.21766e-27	-2.96089e-41
1.1068e+11	9.35486e+06	1.79272e-27	-2.08269e-41
1.19904e+11	1.01344e+07	1.48745e-27	-1.52907e-41
1.29127e+11	1.0914e+07	1.25876e-27	-1.1687e-41
1.38351e+11	1.16936e+07	1.08082e-27	-9.2503e-42
1.47574e+11	1.24731e+07	9.3788e-28	-7.55916e-42
1.66021e+11	1.40323e+07	7.21289e-28	-5.31779e-42
1.84467e+11	1.55914e+07	5.64879e-28	-3.92506e-42
2.02914e+11	1.71506e+07	4.47879e-28	-2.96847e-42
2.21361e+11	1.87097e+07	3.58776e-28	-2.27387e-42
2.39808e+11	2.02689e+07	2.90243e-28	-1.75537e-42
2.58254e+11	2.1828e+07	2.37178e-28	-1.36312e-42
2.76701e+11	2.33871e+07	1.95858e-28	-1.06437e-42
2.95148e+11	2.49463e+07	1.63502e-28	-8.39546e-43
3.32041e+11	2.80646e+07	1.17784e-28	-5.28109e-43
3.68935e+11	3.11829e+07	8.85984e-29	-3.42953e-43
4.05828e+11	3.43011e+07	6.93039e-29	-2.3132e-43
4.42722e+11	3.74194e+07	5.60244e-29	-1.62711e-43
4.79615e+11	4.05377e+07	4.64848e-29	-1.19459e-43
5.16509e+11	4.3656e+07	3.93382e-29	-9.13045e-44
5.53402e+11	4.67743e+07	3.37774e-29	-7.2268e-44
5.90296e+11	4.98926e+07	2.93106e-29	-5.9056e-44
6.64083e+11	5.61291e+07	2.25421e-29	-4.15453e-44
7.3787e+11	6.23657e+07	1.76543e-29	-3.06646e-44
8.11657e+11	6.86023e+07	1.3998e-29	-2.31912e-44
8.85444e+11	7.48389e+07	1.12136e-29	-1.77647e-44
9.59231e+11	8.10754e+07	9.07192e-30	-1.37139e-44
1.03302e+12	8.7312e+07	7.41362e-30	-1.06495e-44
1.1068e+12	9.35486e+07	6.12236e-30	-8.31542e-45
1.18059e+12	9.97852e+07	5.11122e-30	-6.55902e-45
1.32817e+12	1.12258e+08	3.68252e-30	-4.12591e-45
1.47574e+12	1.24731e+08	2.77046e-30	-2.67938e-45
1.62331e+12	1.37205e+08	2.16749e-30	-1.80725e-45
1.77089e+12	1.49678e+08	1.75249e-30	-1.27124e-45
1.91846e+12	1.62151e+08	1.45436e-30	-9.33332e-46
2.06604e+12	1.74624e+08	1.23101e-30	-7.13375e-46
2.21361e+12	1.87097e+08	1.05722e-30	-5.64653e-46
2.36118e+12	1.9957e+08	9.1762e-31	-4.61433e-46
2.65633e+12	2.24517e+08	7.06073e-31	-3.2463e-46
2.95148e+12	2.49463e+08	5.53298e-31	-2.39623e-46
3.24663e+12	2.74409e+08	4.39008e-31	-1.81237e-46
3.54177e+12	2.99355e+08	3.51964e-31	-1.38841e-46
3.83692e+12	3.24302e+08	2.85007e-31	-1.07193e-46
4.13207e+12	3.49248e+08	2.33157e-31	-8.32512e-47
4.42722e+12	3.74194e+08	1.92776e-31	-6.50157e-47
4.72237e+12	3.99141e+08	1.6115e-31	-5.12929e-47
5.31266e+12	4.49033e+08	1.16448e-31	-3.22825e-47
5.90296e+12	4.98926e+08	8.78938e-32	-2.09798e-47
6.49325e+12	5.48818e+08	6.9e-32	-1.41646e-47
7.08355e+12	5.98711e+08	5.59821e-32	-9.97542e-48
7.67385e+12	6.48603e+08	4.66182e-32	-7.33402e-48
8.26414e+12	6.98496e+08	3.95928e-32	-5.61412e-48
